country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
US,US,week,2020,3,11,2020-03-14,57660,56326,1334,2.3683556439299878
US,US,week,2020,3,12,2020-03-21,58502,55766,2736,4.906215256607965
US,US,week,2020,3,13,2020-03-28,62464,54918,7546,13.740485815215408
US,US,week,2020,4,14,2020-04-04,71627,55160,16467,29.853154459753455
US,US,week,2020,4,15,2020-04-11,78296,54861,23435,42.7170485408578
US,US,week,2020,4,16,2020-04-18,75957,53149,22808,42.913319159344496
US,US,week,2020,4,17,2020-04-25,72827,53295,19532,36.648841354723714
US,US,week,2020,5,18,2020-05-02,68011,52657,15354,29.158516436561143
US,US,week,2020,5,19,2020-05-09,65138,51985,13153,25.301529287294414
US,US,week,2020,5,20,2020-05-16,62182,50672,11510,22.71471424060624
US,US,week,2020,5,21,2020-05-23,58607,50929,7678,15.075889964460316
US,US,week,2020,5,22,2020-05-30,55608,51045,4563,8.939171319424034
US,US,week,2020,6,23,2020-06-06,53952,51418,2534,4.928235248356614
US,US,week,2020,6,24,2020-06-13,51372,50797,575,1.1319566116109172
UK,UK,week,2020,1,1,2020-01-03,13390,13712,-322,-2.3483080513418884
UK,UK,week,2020,1,2,2020-01-10,15988,15502,486,3.1350793446006833
UK,UK,week,2020,1,3,2020-01-17,14694,15206,-512,-3.367091937393127
UK,UK,week,2020,1,4,2020-01-24,13403,14441,-1038,-7.187867876185862
UK,UK,week,2020,1,5,2020-01-31,13104,14162,-1058,-7.470696229346146
UK,UK,week,2020,2,6,2020-02-07,12509,13714,-1205,-8.786641388362256
UK,UK,week,2020,2,7,2020-02-14,12386,13318,-932,-6.9980477549181614
UK,UK,week,2020,2,8,2020-02-21,12273,13044,-771,-5.910763569457217
UK,UK,week,2020,2,9,2020-02-28,12308,12713,-405,-3.1857154094234232
UK,UK,week,2020,3,10,2020-03-06,12397,12563,-166,-1.3213404441614216
UK,UK,week,2020,3,11,2020-03-13,12514,12457,57,0.4575740547483349
UK,UK,week,2020,3,12,2020-03-20,12089,11816,273,2.310426540284354
UK,UK,week,2020,3,13,2020-03-27,12497,11426,1071,9.373359005776294
UK,UK,week,2020,4,14,2020-04-03,18541,11428,7113,62.24186209310466
UK,UK,week,2020,4,15,2020-04-10,20904,11634,9270,79.68024755028364
UK,UK,week,2020,4,16,2020-04-17,24666,12279,12387,100.87955045199121
UK,UK,week,2020,4,17,2020-04-24,24271,11767,12504,106.26327866066117
UK,UK,week,2020,5,18,2020-05-01,20039,11450,8589,75.01310043668121
UK,UK,week,2020,5,19,2020-05-08,14409,10380,4029,38.81502890173408
UK,UK,week,2020,5,20,2020-05-15,16372,11657,4715,40.4477996053873
UK,UK,week,2020,5,21,2020-05-22,13829,11305,2524,22.326404245908876
UK,UK,week,2020,5,22,2020-05-29,11259,9496,1763,18.56571187868576
UK,UK,week,2020,6,23,2020-06-05,12092,11247,845,7.513114608340004
UK,UK,week,2020,6,24,2020-06-12,11291,10668,623,5.839895013123368
Belgium,Belgium,week,2020,1,2,2020-01-12,2368,2321.5,46.5,2.0030152918371726
Belgium,Belgium,week,2020,1,3,2020-01-19,2277,2316,-39,-1.683937823834185
Belgium,Belgium,week,2020,1,4,2020-01-26,2206,2354.5,-148.5,-6.307071565088123
Belgium,Belgium,week,2020,2,5,2020-02-02,2308,2387,-79,-3.309593632174284
Belgium,Belgium,week,2020,2,6,2020-02-09,2200,2461,-261,-10.605444941080862
Belgium,Belgium,week,2020,2,7,2020-02-16,2264,2491,-227,-9.112806101967081
Belgium,Belgium,week,2020,2,8,2020-02-23,2304,2404,-100,-4.159733777038269
Belgium,Belgium,week,2020,3,9,2020-03-01,2245,2187,58,2.6520347508001834
Belgium,Belgium,week,2020,3,10,2020-03-08,2194,2318.5,-124.5,-5.369851196894544
Belgium,Belgium,week,2020,3,11,2020-03-15,2232,2246,-14,-0.6233303650934943
Belgium,Belgium,week,2020,3,12,2020-03-22,2550,2246,304,13.535173642030273
Belgium,Belgium,week,2020,3,13,2020-03-29,3203,2159.5,1043.5,48.32137068765917
Belgium,Belgium,week,2020,4,14,2020-04-05,4024,2111,1913,90.62055897678823
Belgium,Belgium,week,2020,4,15,2020-04-12,4279,2057.5,2221.5,107.97083839611176
Belgium,Belgium,week,2020,4,16,2020-04-19,3706,2056.5,1649.5,80.20909311937757
Belgium,Belgium,week,2020,4,17,2020-04-26,3028,2027,1001,49.38332511100148
Belgium,Belgium,week,2020,5,18,2020-05-03,2375,2039,336,16.478666012751347
Belgium,Belgium,week,2020,5,19,2020-05-10,2383,2032,351,17.273622047244103
Belgium,Belgium,week,2020,5,20,2020-05-17,2043,1952,91,4.66188524590163
Belgium,Belgium,week,2020,5,21,2020-05-24,2067,1948,119,6.108829568788508
Belgium,Belgium,week,2020,5,22,2020-05-31,1968,1947,21,1.0785824345146438
Belgium,Belgium,week,2020,6,23,2020-06-07,1795,1831,-36,-1.9661387220098305
Portugal,Portugal,week,2020,1,1,2020-01-07,2574,2867,-293,-10.219741890477849
Portugal,Portugal,week,2020,1,2,2020-01-14,2726,2968,-242,-8.153638814016176
Portugal,Portugal,week,2020,1,3,2020-01-21,2704,2843,-139,-4.889201547660932
Portugal,Portugal,week,2020,1,4,2020-01-28,2732,3001,-269,-8.963678773742089
Portugal,Portugal,week,2020,2,5,2020-02-04,2681,2763,-82,-2.9677886355410834
Portugal,Portugal,week,2020,2,6,2020-02-11,2374,2793,-419,-15.001790189760115
Portugal,Portugal,week,2020,2,7,2020-02-18,2302,2645,-343,-12.967863894139882
Portugal,Portugal,week,2020,2,8,2020-02-25,2350,2541,-191,-7.51672569854388
Portugal,Portugal,week,2020,3,9,2020-03-03,2282,2445,-163,-6.666666666666671
Portugal,Portugal,week,2020,3,10,2020-03-10,2217,2327,-110,-4.72711645896004
Portugal,Portugal,week,2020,3,11,2020-03-17,2374,2253,121,5.370616955170888
Portugal,Portugal,week,2020,3,12,2020-03-24,2461,2240,221,9.86607142857143
Portugal,Portugal,week,2020,3,13,2020-03-31,2593,2172,421,19.38305709023942
Portugal,Portugal,week,2020,4,14,2020-04-07,2670,2124,546,25.706214689265522
Portugal,Portugal,week,2020,4,15,2020-04-14,2561,2128,433,20.347744360902254
Portugal,Portugal,week,2020,4,17,2020-04-28,2277,2037,240,11.782032400589102
Portugal,Portugal,week,2020,5,18,2020-05-05,2176,1998,178,8.908908908908913
Portugal,Portugal,week,2020,5,19,2020-05-12,2157,1957,200,10.219724067450173
Portugal,Portugal,week,2020,5,20,2020-05-19,2025,1941,84,4.327666151468307
Portugal,Portugal,week,2020,5,21,2020-05-26,2166,1938,228,11.764705882352942
Portugal,Portugal,week,2020,6,22,2020-06-02,2243,1897,346,18.239325250395353
Portugal,Portugal,week,2020,6,23,2020-06-09,1949,1905,44,2.3097112860892395
Portugal,Portugal,week,2020,6,24,2020-06-16,1893,1880,13,0.6914893617021391
Denmark,Denmark,week,2020,1,1,2020-01-08,1121,1121,0,0
Denmark,Denmark,week,2020,1,2,2020-01-15,1143,1130,13,1.1504424778760978
Denmark,Denmark,week,2020,1,3,2020-01-22,1032,1086,-54,-4.972375690607734
Denmark,Denmark,week,2020,1,4,2020-01-29,1053,1104,-51,-4.619565217391312
Denmark,Denmark,week,2020,2,5,2020-02-05,1074,1157,-83,-7.173725151253237
Denmark,Denmark,week,2020,2,6,2020-02-12,1101,1113,-12,-1.078167115902957
Denmark,Denmark,week,2020,2,7,2020-02-19,1014,1214,-200,-16.474464579901152
Denmark,Denmark,week,2020,2,8,2020-02-26,1036,1156,-120,-10.38062283737024
Denmark,Denmark,week,2020,3,9,2020-03-04,1048,1179,-131,-11.111111111111114
Denmark,Denmark,week,2020,3,10,2020-03-11,1048,1156,-108,-9.34256055363322
Denmark,Denmark,week,2020,3,11,2020-03-18,1120,1132,-12,-1.0600706713780852
Denmark,Denmark,week,2020,3,12,2020-03-25,1145,1126,19,1.6873889875666208
Denmark,Denmark,week,2020,4,13,2020-04-01,1085,1056,29,2.7462121212121104
Denmark,Denmark,week,2020,4,14,2020-04-08,1163,1049,114,10.867492850333662
Denmark,Denmark,week,2020,4,15,2020-04-15,1127,1039,88,8.469682386910478
Denmark,Denmark,week,2020,4,16,2020-04-22,1057,1042,15,1.4395393474088394
Denmark,Denmark,week,2020,4,17,2020-04-29,1083,1001,82,8.191808191808178
Denmark,Denmark,week,2020,5,18,2020-05-06,1000,1003,-3,-0.2991026919242188
Denmark,Denmark,week,2020,5,19,2020-05-13,987,1014,-27,-2.662721893491124
Austria,Austria,week,2020,1,1,2020-01-05,1609,1767,-158,-8.941709111488393
Austria,Austria,week,2020,1,2,2020-01-12,1702,1842,-140,-7.600434310532037
Austria,Austria,week,2020,1,3,2020-01-19,1797,1786,11,0.6159014557670872
Austria,Austria,week,2020,1,4,2020-01-26,1779,1714,65,3.7922987164527484
Austria,Austria,week,2020,2,5,2020-02-02,1947,1870,77,4.117647058823536
Austria,Austria,week,2020,2,6,2020-02-09,1680,1874,-194,-10.35218783351121
Austria,Austria,week,2020,2,7,2020-02-16,1721,1820,-99,-5.439560439560438
Austria,Austria,week,2020,2,8,2020-02-23,1716,1807,-91,-5.0359712230215905
Austria,Austria,week,2020,3,9,2020-03-01,1768,1767,1,0.056593095642327285
Austria,Austria,week,2020,3,10,2020-03-08,1744,1812,-68,-3.752759381898457
Austria,Austria,week,2020,3,11,2020-03-15,1718,1792,-74,-4.129464285714292
Austria,Austria,week,2020,3,12,2020-03-22,1836,1621,215,13.263417643429975
Austria,Austria,week,2020,3,13,2020-03-29,1764,1653,111,6.715063520871141
Austria,Austria,week,2020,4,14,2020-04-05,1828,1584.5,243.5,15.367623856106022
Austria,Austria,week,2020,4,15,2020-04-12,1794,1544.5,249.5,16.15409517643249
Austria,Austria,week,2020,4,16,2020-04-19,1703,1516,187,12.33509234828496
Austria,Austria,week,2020,4,17,2020-04-26,1587,1450,137,9.448275862068954
Austria,Austria,week,2020,5,18,2020-05-03,1479,1455.5,23.5,1.6145654414290647
Austria,Austria,week,2020,5,19,2020-05-10,1517,1445,72,4.982698961937729
Austria,Austria,week,2020,5,20,2020-05-17,1487,1477,10,0.6770480704129938
Austria,Austria,week,2020,5,21,2020-05-24,1475,1441,34,2.359472588480216
Austria,Austria,week,2020,5,22,2020-05-31,1403,1435.5,-32.5,-2.264019505398821
Austria,Austria,week,2020,6,23,2020-06-07,1485,1396.5,88.5,6.337271750805584
Austria,Austria,week,2020,6,24,2020-06-14,1449,1406.5,42.5,3.0216850337717744
Germany,Germany,week,2020,1,1,2020-01-12,19413,18945.5,467.5,2.4676044443271365
Germany,Germany,week,2020,1,2,2020-01-19,19147,19153,-6,-0.03132668511460679
Germany,Germany,week,2020,1,3,2020-01-26,18924,19240.5,-316.5,-1.6449676463709295
Germany,Germany,week,2020,2,4,2020-02-02,19759,19563,196,1.0018913254613295
Germany,Germany,week,2020,2,5,2020-02-09,18974,19821.5,-847.5,-4.2756602678909275
Germany,Germany,week,2020,2,6,2020-02-16,19574,20491,-917,-4.475135425308679
Germany,Germany,week,2020,2,7,2020-02-23,18894,21446,-2552,-11.899654947309529
Germany,Germany,week,2020,3,8,2020-03-01,19424,18405,1019,5.536538983971752
Germany,Germany,week,2020,3,9,2020-03-08,19573,20343.5,-770.5,-3.7874505370265723
Germany,Germany,week,2020,3,10,2020-03-15,19789,19287,502,2.6027894436667225
Germany,Germany,week,2020,3,11,2020-03-22,19643,19135,508,2.654821008622932
Germany,Germany,week,2020,3,12,2020-03-29,19619,18648.5,970.5,5.204171917312394
Germany,Germany,week,2020,4,13,2020-04-05,20556,18685,1871,10.013379716350016
Germany,Germany,week,2020,4,14,2020-04-12,20392,17964,2428,13.515920730349592
Germany,Germany,week,2020,4,15,2020-04-19,19159,17634,1525,8.648066235681057
Germany,Germany,week,2020,4,16,2020-04-26,18401,17378,1023,5.886753366325252
Germany,Germany,week,2020,5,17,2020-05-03,17758,17068.5,689.5,4.039605120543683
Germany,Germany,week,2020,5,18,2020-05-10,17440,17138.5,301.5,1.7591971292703477
Germany,Germany,week,2020,5,19,2020-05-17,16758,17003,-245,-1.4409221902017322
Germany,Germany,week,2020,5,20,2020-05-24,16899,16748.5,150.5,0.8985879332477538
Germany,Germany,week,2020,5,21,2020-05-31,16433,16771,-338,-2.015383698050215
Germany,Germany,week,2020,6,22,2020-06-07,16783,16407,376,2.2917047601633413
Sweden,Sweden,week,2020,1,1,2020-01-07,1878,1965,-87,-4.427480916030532
Sweden,Sweden,week,2020,1,2,2020-01-14,1867,1941,-74,-3.812467800103036
Sweden,Sweden,week,2020,1,3,2020-01-21,1790,1945,-155,-7.969151670951163
Sweden,Sweden,week,2020,1,4,2020-01-28,1794,1928,-134,-6.950207468879668
Sweden,Sweden,week,2020,2,5,2020-02-04,1794,1913,-119,-6.220595922634615
Sweden,Sweden,week,2020,2,6,2020-02-11,1771,1913,-142,-7.4228959749085135
Sweden,Sweden,week,2020,2,7,2020-02-18,1823,2004,-181,-9.031936127744515
Sweden,Sweden,week,2020,2,8,2020-02-25,1774,2071,-297,-14.340898116851761
Sweden,Sweden,week,2020,3,9,2020-03-03,1751,2028,-277,-13.658777120315577
Sweden,Sweden,week,2020,3,10,2020-03-10,1831,1897,-66,-3.4791776489193467
Sweden,Sweden,week,2020,3,11,2020-03-17,1782,1853,-71,-3.831624392876421
Sweden,Sweden,week,2020,3,12,2020-03-24,1883,1809,74,4.090657822001106
Sweden,Sweden,week,2020,3,13,2020-03-31,2104,1743,361,20.711417096959266
Sweden,Sweden,week,2020,4,14,2020-04-07,2446,1799,647,35.96442468037799
Sweden,Sweden,week,2020,4,15,2020-04-14,2559,1710,849,49.649122807017534
Sweden,Sweden,week,2020,4,16,2020-04-21,2455,1755,700,39.886039886039896
Sweden,Sweden,week,2020,4,17,2020-04-28,2259,1723,536,31.10853163087637
Sweden,Sweden,week,2020,5,18,2020-05-05,2239,1644,595,36.19221411192214
Sweden,Sweden,week,2020,5,19,2020-05-12,2149,1619,530,32.736256948733796
Sweden,Sweden,week,2020,5,20,2020-05-19,1937,1577,360,22.828154724159802
Sweden,Sweden,week,2020,5,21,2020-05-26,1824,1506,318,21.115537848605584
Sweden,Sweden,week,2020,6,22,2020-06-02,1717,1567,150,9.572431397574974
Sweden,Sweden,week,2020,6,23,2020-06-09,1697,1513,184,12.161269001982816
Sweden,Sweden,week,2020,6,24,2020-06-16,1688,1522,166,10.90670170827859
South Africa,South Africa,week,2020,1,1,2020-01-07,9931,9029,902,9.990032118728536
South Africa,South Africa,week,2020,1,2,2020-01-14,8726,8938,-212,-2.3718952785858107
South Africa,South Africa,week,2020,1,3,2020-01-21,8297,8420,-123,-1.460807600950119
South Africa,South Africa,week,2020,1,4,2020-01-28,8328,8088,240,2.967359050445097
South Africa,South Africa,week,2020,2,5,2020-02-04,9185,8577,608,7.088725661653257
South Africa,South Africa,week,2020,2,6,2020-02-11,8734,8564,170,1.9850537132181358
South Africa,South Africa,week,2020,2,7,2020-02-18,8600,8189,411,5.018927830015869
South Africa,South Africa,week,2020,2,8,2020-02-25,8321,8262,59,0.7141128056160682
South Africa,South Africa,week,2020,3,9,2020-03-03,8730,8909,-179,-2.00920417555281
South Africa,South Africa,week,2020,3,10,2020-03-10,9080,8613,467,5.422036456519223
South Africa,South Africa,week,2020,3,11,2020-03-17,8573,8365,208,2.4865511057979575
South Africa,South Africa,week,2020,3,12,2020-03-24,8421,8396,25,0.2977608384945256
South Africa,South Africa,week,2020,3,13,2020-03-31,8272,8811,-539,-6.117353308364542
South Africa,South Africa,week,2020,4,14,2020-04-07,8112,8823,-711,-8.058483509010543
South Africa,South Africa,week,2020,4,15,2020-04-14,8176.42,8660,-483.5799999999999,-5.584064665127016
South Africa,South Africa,week,2020,4,16,2020-04-21,7989.826,8680,-690.174,-7.951313364055295
South Africa,South Africa,week,2020,4,17,2020-04-28,7623.215,9086,-1462.7849999999999,-16.099328637464225
South Africa,South Africa,week,2020,5,18,2020-05-05,8291.364,9447,-1155.6360000000004,-12.23283582089553
South Africa,South Africa,week,2020,5,19,2020-05-12,8462.983,9501,-1038.0169999999998,-10.925344700557844
South Africa,South Africa,week,2020,5,20,2020-05-19,8603.931,9358,-754.0689999999995,-8.058014533019872
South Africa,South Africa,week,2020,5,21,2020-05-26,8767.839,9578,-810.1610000000001,-8.458561286281068
South Africa,South Africa,week,2020,6,22,2020-06-02,9865.695,10195,-329.3050000000003,-3.2300637567435047
South Africa,South Africa,week,2020,6,23,2020-06-09,10121.66,10880,-758.3400000000001,-6.970036764705895
South Africa,South Africa,week,2020,6,24,2020-06-16,10992.09,11130,-137.90999999999985,-1.2390835579514885
Norway,Norway,week,2020,1,1,2020-01-05,860,937,-77,-8.217716115261481
Norway,Norway,week,2020,1,2,2020-01-12,948,872,76,8.715596330275233
Norway,Norway,week,2020,1,3,2020-01-19,836,928,-92,-9.91379310344827
Norway,Norway,week,2020,1,4,2020-01-26,862,866,-4,-0.46189376443417984
Norway,Norway,week,2020,2,5,2020-02-02,815,889,-74,-8.323959505061865
Norway,Norway,week,2020,2,6,2020-02-09,796,852,-56,-6.572769953051633
Norway,Norway,week,2020,2,7,2020-02-16,857,866,-9,-1.0392609699769082
Norway,Norway,week,2020,2,8,2020-02-23,811,898,-87,-9.68819599109132
Norway,Norway,week,2020,3,9,2020-03-01,837,873,-36,-4.123711340206185
Norway,Norway,week,2020,3,10,2020-03-08,798,833,-35,-4.201680672268907
Norway,Norway,week,2020,3,11,2020-03-15,823,836,-13,-1.5550239234449776
Norway,Norway,week,2020,3,12,2020-03-22,804,802,2,0.24937655860348684
Norway,Norway,week,2020,3,13,2020-03-29,851,790,61,7.721518987341767
Norway,Norway,week,2020,4,14,2020-04-05,827,802,25,3.1172069825436353
Norway,Norway,week,2020,4,15,2020-04-12,837,776,61,7.860824742268036
Norway,Norway,week,2020,4,16,2020-04-19,809,761,48,6.307490144546662
Norway,Norway,week,2020,4,17,2020-04-26,772,781,-9,-1.1523687580025666
Norway,Norway,week,2020,5,18,2020-05-03,747,748,-1,-0.13368983957219882
Norway,Norway,week,2020,5,19,2020-05-10,736,733,3,0.4092769440654962
Norway,Norway,week,2020,5,20,2020-05-17,680,714,-34,-4.761904761904773
Norway,Norway,week,2020,5,21,2020-05-24,731,735,-4,-0.5442176870748341
Norway,Norway,week,2020,5,22,2020-05-31,652,716,-64,-8.938547486033528
Norway,Norway,week,2020,6,23,2020-06-07,660,713,-53,-7.43338008415148
Norway,Norway,week,2020,6,24,2020-06-14,692,732,-40,-5.4644808743169335
Israel,Israel,week,2020,1,1,2020-01-08,963,926,37,3.9956803455723673
Israel,Israel,week,2020,1,2,2020-01-15,922,949,-27,-2.8451001053740725
Israel,Israel,week,2020,1,3,2020-01-22,1237,917.5,319.5,34.822888283378745
Israel,Israel,week,2020,1,4,2020-01-29,987,964,23,2.3858921161825606
Israel,Israel,week,2020,2,5,2020-02-05,836,980,-144,-14.693877551020407
Israel,Israel,week,2020,2,6,2020-02-12,905,976,-71,-7.27459016393442
Israel,Israel,week,2020,2,7,2020-02-19,879,1084,-205,-18.911439114391143
Israel,Israel,week,2020,2,8,2020-02-26,883,943,-60,-6.362672322375403
Israel,Israel,week,2020,3,9,2020-03-04,1092,931,161,17.293233082706763
Israel,Israel,week,2020,3,10,2020-03-11,1020,968,52,5.371900826446279
Israel,Israel,week,2020,3,11,2020-03-18,943,913,30,3.285870755750267
Israel,Israel,week,2020,3,12,2020-03-25,742,909,-167,-18.37183718371837
Israel,Israel,week,2020,4,13,2020-04-01,720,809,-89,-11.001236093943135
Israel,Israel,week,2020,4,14,2020-04-08,699,763,-64,-8.387942332896458
Israel,Israel,week,2020,4,15,2020-04-15,652,916,-264,-28.82096069868996
Israel,Israel,week,2020,4,16,2020-04-22,759,810,-51,-6.296296296296305
Iceland,Iceland,week,2020,1,1,2020-01-05,36,53,-17,-32.075471698113205
Iceland,Iceland,week,2020,1,2,2020-01-12,55,47,8,17.02127659574468
Iceland,Iceland,week,2020,1,3,2020-01-19,52,41,11,26.829268292682926
Iceland,Iceland,week,2020,1,4,2020-01-26,55,50,5,10.000000000000014
Iceland,Iceland,week,2020,2,5,2020-02-02,39,47,-8,-17.02127659574468
Iceland,Iceland,week,2020,2,6,2020-02-09,47,46,1,2.173913043478265
Iceland,Iceland,week,2020,2,7,2020-02-16,49,47,2,4.255319148936181
Iceland,Iceland,week,2020,2,8,2020-02-23,48,46,2,4.347826086956516
Iceland,Iceland,week,2020,3,9,2020-03-01,43,47,-4,-8.510638297872347
Iceland,Iceland,week,2020,3,10,2020-03-08,49,43,6,13.95348837209302
Iceland,Iceland,week,2020,3,11,2020-03-15,43,42,1,2.3809523809523796
Iceland,Iceland,week,2020,3,12,2020-03-22,38,37,1,2.7027027027026946
Iceland,Iceland,week,2020,3,13,2020-03-29,42,48,-6,-12.5
Iceland,Iceland,week,2020,4,14,2020-04-05,49,38,11,28.94736842105263
Iceland,Iceland,week,2020,4,15,2020-04-12,47,43,4,9.302325581395337
Iceland,Iceland,week,2020,4,16,2020-04-19,60,47,13,27.65957446808511
Iceland,Iceland,week,2020,4,17,2020-04-26,35,41,-6,-14.63414634146342
Iceland,Iceland,week,2020,5,18,2020-05-03,41,45,-4,-8.888888888888886
Switzerland,Switzerland,week,2020,1,1,2020-01-05,1301,1402,-101,-7.203994293865904
Switzerland,Switzerland,week,2020,1,2,2020-01-12,1349,1483,-134,-9.035738368172616
Switzerland,Switzerland,week,2020,1,3,2020-01-19,1393,1487,-94,-6.321452589105576
Switzerland,Switzerland,week,2020,1,4,2020-01-26,1397,1391,6,0.43134435657800907
Switzerland,Switzerland,week,2020,2,5,2020-02-02,1409,1425,-16,-1.1228070175438631
Switzerland,Switzerland,week,2020,2,6,2020-02-09,1369,1470,-101,-6.870748299319729
Switzerland,Switzerland,week,2020,2,7,2020-02-16,1366,1548,-182,-11.757105943152453
Switzerland,Switzerland,week,2020,2,8,2020-02-23,1350,1465,-115,-7.849829351535831
Switzerland,Switzerland,week,2020,3,9,2020-03-01,1321,1518,-197,-12.97760210803689
Switzerland,Switzerland,week,2020,3,10,2020-03-08,1339,1447,-108,-7.463718037318586
Switzerland,Switzerland,week,2020,3,11,2020-03-15,1378,1370,8,0.5839416058394136
Switzerland,Switzerland,week,2020,3,12,2020-03-22,1511,1339,172,12.845407020164302
Switzerland,Switzerland,week,2020,3,13,2020-03-29,1600,1283,317,24.707716289945438
Switzerland,Switzerland,week,2020,4,14,2020-04-05,1854,1290,564,43.720930232558146
Switzerland,Switzerland,week,2020,4,15,2020-04-12,1616,1224,392,32.02614379084966
Switzerland,Switzerland,week,2020,4,16,2020-04-19,1545,1218,327,26.84729064039408
Switzerland,Switzerland,week,2020,4,17,2020-04-26,1347,1164,183,15.721649484536087
